Dataset	Site_Type	Population	Species	Locality	Replicate	Private	Sites	Variant_Sites	Polymorphic_Sites	Polymorphic_Loci	Num_Indv	Var_N	StdErr_N	P	Var_P	StdErr_P	Obs_Het	Var_OHe	StdErr_OHe	Obs_Hom	Var_OHo	StdErr_OHo	Exp_Het	Var_EHe	StdErr_EHe	Exp_Hom	Var_EHo	StdErr_EHo	Pi	Var_Pi	StdErr_Pi	Fis	Var_Fis	StdErr_Fis
downsamp_allsnps_allsites	allsites	montanus_IGG_FFS	montanus	IGG	FFS	40	21794	21509	2215	10.16335	2.29343	0.62912	0.00537	0.96520	0.01262	0.00076	0.06584	0.04700	0.00147	0.93416	0.04700	0.00147	0.04194	0.01637	0.00087	0.95806	0.01637	0.00087	0.05655	0.03216	0.00121	-0.01565	0.01314	0.00537
downsamp_allsnps_allsites	allsites	cinereus_IGG_Blood	cinereus	IGG	Blood	146	20801	20567	1603	7.70636	1.41262	0.24238	0.00341	0.96957	0.01227	0.00077	0.05702	0.04567	0.00148	0.94298	0.04567	0.00148	0.03448	0.01453	0.00084	0.96552	0.01453	0.00084	0.05625	0.04191	0.00142	-0.00115	0.00634	0.00341
downsamp_allsnps_allsites	allsites	yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	20	25108	24763	2790	11.11200	1.99661	0.00337	0.00037	0.95347	0.01884	0.00087	0.09079	0.07352	0.00171	0.90921	0.07352	0.00171	0.05104	0.02122	0.00092	0.94896	0.02122	0.00092	0.06807	0.03775	0.00123	-0.03407	0.01928	0.00037
downsamp_allsnps_allsites	allsites	yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	43	25111	24978	3273	13.03413	5.21516	0.35812	0.00378	0.95775	0.01484	0.00077	0.08050	0.05557	0.00149	0.91950	0.05557	0.00149	0.05125	0.01954	0.00088	0.94875	0.01954	0.00088	0.05656	0.02380	0.00097	-0.04507	0.03105	0.00378
downsamp_allsnps_allsites	allsites	glutinosus_SG_Fresh	glutinosus	SG	Fresh	113	25106	24973	3693	14.70963	1.86991	0.11317	0.00212	0.94480	0.01996	0.00089	0.10573	0.07620	0.00174	0.89427	0.07620	0.00174	0.06437	0.02460	0.00099	0.93563	0.02460	0.00099	0.08935	0.04899	0.00140	-0.02458	0.01868	0.00212
downsamp_allsnps_allsites	allsites	yonahlossee_SG_Blood	yonahlossee	SG	Blood	13	24573	24446	2508	10.20632	2.17019	0.53762	0.00468	0.96435	0.01298	0.00073	0.06702	0.04800	0.00140	0.93298	0.04800	0.00140	0.04280	0.01686	0.00083	0.95720	0.01686	0.00083	0.05569	0.02987	0.00110	-0.01886	0.01504	0.00468
downsamp_allsnps_allsites	allsites	cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	10	11459	11417	1062	9.26782	1.27550	0.19962	0.00417	0.96239	0.01521	0.00115	0.07095	0.05719	0.00223	0.92905	0.05719	0.00223	0.04198	0.01759	0.00124	0.95802	0.01759	0.00124	0.07115	0.05465	0.00218	0.00031	0.00626	0.00417
downsamp_allsnps_allsites	allsites	glutinosus_SG_FFS	glutinosus	SG	FFS	20	15728	15659	1445	9.18744	1.81968	0.66997	0.00653	0.96874	0.01136	0.00085	0.05331	0.03741	0.00154	0.94669	0.03741	0.00154	0.03784	0.01484	0.00097	0.96216	0.01484	0.00097	0.05450	0.03406	0.00147	0.00177	0.01268	0.00653
downsamp_allsnps_allsites	allsites	welleri_IGG_FFS	welleri	IGG	FFS	4301	24637	24520	2707	10.98754	2.96599	0.18913	0.00277	0.96259	0.01370	0.00075	0.07219	0.05261	0.00146	0.92781	0.05261	0.00146	0.04464	0.01723	0.00084	0.95536	0.01723	0.00084	0.05442	0.02599	0.00103	-0.02987	0.02132	0.00277
downsamp_allsnps_allsites	allsites	cinereus_IGG_FFS	cinereus	IGG	FFS	197	24472	24351	4342	17.74273	7.40234	1.84482	0.00868	0.96139	0.01113	0.00067	0.07082	0.03859	0.00126	0.92918	0.03859	0.00126	0.05199	0.01646	0.00082	0.94801	0.01646	0.00082	0.05623	0.01944	0.00089	-0.02934	0.02311	0.00868
downsamp_allsnps_allsites	allsites	cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	80	23746	23624	2168	9.12996	1.71001	0.20590	0.00294	0.96562	0.01319	0.00075	0.06578	0.05019	0.00145	0.93422	0.05019	0.00145	0.04002	0.01630	0.00083	0.95998	0.01630	0.00083	0.05747	0.03537	0.00122	-0.01247	0.01056	0.00294
downsamp_allsnps_allsites	allsites	cinereus_SG_FFS	cinereus	SG	FFS	345	24395	24274	2906	11.91228	4.54056	3.80531	0.01249	0.96655	0.01100	0.00067	0.06174	0.03913	0.00127	0.93826	0.03913	0.00127	0.04265	0.01542	0.00080	0.95735	0.01542	0.00080	0.05017	0.02226	0.00096	-0.02167	0.01862	0.01249
downsamp_allsnps_allsites	allsites	cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	81	23644	23524	2109	8.91981	1.81522	0.15064	0.00252	0.96514	0.01378	0.00076	0.06820	0.05381	0.00151	0.93180	0.05381	0.00151	0.03973	0.01646	0.00083	0.96027	0.01646	0.00083	0.05664	0.03497	0.00122	-0.01734	0.01065	0.00252
downsamp_allsnps_allsites	allsites	montanus_SG_Fresh	montanus	SG	Fresh	278	25099	24966	4016	16.00064	5.69827	0.40099	0.00400	0.95333	0.01570	0.00079	0.08841	0.05806	0.00152	0.91159	0.05806	0.00152	0.05760	0.02056	0.00090	0.94240	0.02056	0.00090	0.06309	0.02465	0.00099	-0.04832	0.03468	0.00400
downsamp_allsnps_allsites	allsites	yonahlossee_SG_FFS	yonahlossee	SG	FFS	11	25034	24902	2619	10.46177	2.66250	1.35874	0.00737	0.96251	0.01396	0.00075	0.07235	0.05357	0.00146	0.92765	0.05357	0.00146	0.04424	0.01759	0.00084	0.95576	0.01759	0.00084	0.05706	0.02998	0.00109	-0.02445	0.01525	0.00737
downsamp_allsnps_allsites	allsites	montanus_IGG_Fresh	montanus	IGG	Fresh	58	25041	24912	2960	11.82061	2.39020	0.29131	0.00341	0.95727	0.01563	0.00079	0.08139	0.05919	0.00154	0.91861	0.05919	0.00154	0.05056	0.01983	0.00089	0.94944	0.01983	0.00089	0.06435	0.03257	0.00114	-0.02757	0.01985	0.00341
downsamp_allsnps_allsites	allsites	yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	22	25004	24872	2452	9.80643	2.31015	0.28276	0.00336	0.96313	0.01414	0.00075	0.07142	0.05459	0.00148	0.92858	0.05459	0.00148	0.04273	0.01735	0.00083	0.95727	0.01735	0.00083	0.05601	0.03035	0.00110	-0.02422	0.01527	0.00336
downsamp_allsnps_allsites	allsites	yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	15	25108	24976	3053	12.15947	2.93723	0.06720	0.00164	0.95890	0.01459	0.00076	0.07944	0.05581	0.00149	0.92056	0.05581	0.00149	0.04965	0.01892	0.00087	0.95035	0.01892	0.00087	0.05985	0.02756	0.00105	-0.03337	0.02151	0.00164
downsamp_allsnps_allsites	allsites	glutinosus_SG_Blood	glutinosus	SG	Blood	156	24427	24301	4268	17.47247	3.25537	1.44825	0.00770	0.94663	0.01670	0.00083	0.09134	0.05397	0.00149	0.90866	0.05397	0.00149	0.06765	0.02360	0.00098	0.93235	0.02360	0.00098	0.08177	0.03622	0.00122	-0.01758	0.02895	0.00770
downsamp_allsnps_allsites	allsites	montanus_SG_FFS	montanus	SG	FFS	4	19387	19299	1601	8.25811	1.55945	0.24648	0.00357	0.96692	0.01339	0.00083	0.06409	0.05177	0.00163	0.93591	0.05177	0.00163	0.03718	0.01567	0.00090	0.96282	0.01567	0.00090	0.05838	0.04158	0.00146	-0.00856	0.00730	0.00357
downsamp_allsnps_allsites	allsites	montanus_IGG_FFS	montanus	IGG	FFS	53	23747	23632	2857	12.03099	3.26690	1.65318	0.00834	0.96300	0.01256	0.00073	0.06881	0.04549	0.00138	0.93119	0.04549	0.00138	0.04615	0.01711	0.00085	0.95385	0.01711	0.00085	0.05747	0.02852	0.00110	-0.02041	0.01759	0.00834
downsamp_allsnps_allsites	allsites	cinereus_IGG_Blood	cinereus	IGG	Blood	35	24540	24417	2289	9.32763	1.79503	0.16296	0.00258	0.96629	0.01249	0.00071	0.06318	0.04626	0.00137	0.93682	0.04626	0.00137	0.04017	0.01605	0.00081	0.95983	0.01605	0.00081	0.05763	0.03485	0.00119	-0.00833	0.01045	0.00258
downsamp_allsnps_allsites	allsites	yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	3	25067	24935	2428	9.68604	1.37743	0.23499	0.00306	0.96057	0.01591	0.00080	0.07735	0.06238	0.00158	0.92265	0.06238	0.00158	0.04393	0.01835	0.00086	0.95607	0.01835	0.00086	0.07193	0.05313	0.00146	-0.00814	0.00628	0.00306
downsamp_allsnps_allsites	allsites	yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	26	25111	24782	3289	13.09785	5.17144	0.42592	0.00412	0.95838	0.01441	0.00076	0.07923	0.05378	0.00146	0.92077	0.05378	0.00146	0.05096	0.01929	0.00088	0.94904	0.01929	0.00088	0.05626	0.02352	0.00097	-0.04332	0.02936	0.00412
downsamp_allsnps_allsites	allsites	glutinosus_SG_Fresh	glutinosus	SG	Fresh	52	24811	24491	3935	15.85990	1.85934	0.12088	0.00221	0.94068	0.02115	0.00092	0.11235	0.07975	0.00179	0.88765	0.07975	0.00179	0.06931	0.02611	0.00103	0.93069	0.02611	0.00103	0.09619	0.05199	0.00145	-0.02424	0.02097	0.00221
downsamp_allsnps_allsites	allsites	yonahlossee_SG_Blood	yonahlossee	SG	Blood	9	24560	24240	2395	9.75163	1.74182	0.19153	0.00279	0.96272	0.01438	0.00077	0.07219	0.05550	0.00150	0.92781	0.05550	0.00150	0.04302	0.01751	0.00084	0.95698	0.01751	0.00084	0.06052	0.03602	0.00121	-0.01751	0.01199	0.00279
downsamp_allsnps_allsites	allsites	cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	4	24766	24448	2147	8.66914	1.33409	0.22248	0.00300	0.96187	0.01631	0.00081	0.07593	0.06495	0.00162	0.92407	0.06495	0.00162	0.04074	0.01773	0.00085	0.95926	0.01773	0.00085	0.06740	0.05173	0.00145	-0.01280	0.00672	0.00300
downsamp_allsnps_allsites	allsites	glutinosus_SG_FFS	glutinosus	SG	FFS	8	19569	19356	2480	12.67311	3.11947	4.11369	0.01450	0.96371	0.01185	0.00078	0.05826	0.03513	0.00134	0.94174	0.03513	0.00134	0.04625	0.01662	0.00092	0.95375	0.01662	0.00092	0.06025	0.03192	0.00128	0.00324	0.01809	0.01450
downsamp_allsnps_allsites	allsites	welleri_IGG_FFS	welleri	IGG	FFS	4219	24532	24246	2328	9.48965	1.96588	0.03296	0.00116	0.96307	0.01447	0.00077	0.07207	0.05636	0.00152	0.92793	0.05636	0.00152	0.04219	0.01734	0.00084	0.95781	0.01734	0.00084	0.05724	0.03237	0.00115	-0.02224	0.01331	0.00116
downsamp_allsnps_allsites	allsites	cinereus_IGG_FFS	cinereus	IGG	FFS	177	24190	23886	2514	10.39272	1.98566	0.10774	0.00211	0.96263	0.01369	0.00075	0.07181	0.05225	0.00147	0.92819	0.05225	0.00147	0.04457	0.01758	0.00085	0.95543	0.01758	0.00085	0.06059	0.03327	0.00117	-0.01707	0.01274	0.00211
downsamp_allsnps_allsites	allsites	cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	30	25080	24751	2697	10.75359	2.78672	0.23112	0.00304	0.96222	0.01376	0.00074	0.07259	0.05231	0.00144	0.92741	0.05231	0.00144	0.04519	0.01780	0.00084	0.95481	0.01780	0.00084	0.05501	0.02656	0.00103	-0.02989	0.01975	0.00304
downsamp_allsnps_allsites	allsites	cinereus_SG_FFS	cinereus	SG	FFS	390	19252	19092	1667	8.65884	2.07578	0.62212	0.00568	0.96906	0.01164	0.00078	0.05955	0.04452	0.00152	0.94045	0.04452	0.00152	0.03669	0.01479	0.00088	0.96331	0.01479	0.00088	0.05120	0.03119	0.00127	-0.01379	0.01077	0.00568
downsamp_allsnps_allsites	allsites	cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	31	24735	24411	2768	11.19062	3.59293	0.61697	0.00499	0.96460	0.01245	0.00071	0.06814	0.04732	0.00138	0.93186	0.04732	0.00138	0.04340	0.01638	0.00081	0.95660	0.01638	0.00081	0.05155	0.02376	0.00098	-0.02963	0.02057	0.00499
downsamp_allsnps_allsites	allsites	montanus_SG_Fresh	montanus	SG	Fresh	177	25093	24764	3194	12.72865	3.75360	0.27019	0.00328	0.95660	0.01558	0.00079	0.08204	0.05812	0.00152	0.91796	0.05812	0.00152	0.05187	0.01990	0.00089	0.94813	0.01990	0.00089	0.05978	0.02649	0.00103	-0.03996	0.02983	0.00328
downsamp_allsnps_allsites	allsites	yonahlossee_SG_FFS	yonahlossee	SG	FFS	10	24265	23953	2052	8.45662	1.55627	0.79679	0.00573	0.96409	0.01526	0.00079	0.07047	0.05979	0.00157	0.92953	0.05979	0.00157	0.03873	0.01672	0.00083	0.96127	0.01672	0.00083	0.06813	0.05579	0.00152	-0.00377	0.00373	0.00573
downsamp_allsnps_allsites	allsites	montanus_IGG_Fresh	montanus	IGG	Fresh	135	25061	24735	3321	13.25167	3.85208	0.98255	0.00626	0.95825	0.01397	0.00075	0.07634	0.04927	0.00140	0.92366	0.04927	0.00140	0.05207	0.01937	0.00088	0.94793	0.01937	0.00088	0.06002	0.02590	0.00102	-0.02980	0.02444	0.00626
downsamp_allsnps_allsites	allsites	yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	34	25111	24782	3164	12.60006	5.70348	0.90140	0.00599	0.96127	0.01342	0.00073	0.07397	0.05029	0.00142	0.92603	0.05029	0.00142	0.04763	0.01796	0.00085	0.95237	0.01796	0.00085	0.05247	0.02182	0.00093	-0.04067	0.02735	0.00599
downsamp_allsnps_allsites	allsites	yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	10	25103	24776	3071	12.23360	2.55822	0.36972	0.00384	0.95983	0.01372	0.00074	0.07595	0.05076	0.00142	0.92405	0.05076	0.00142	0.04968	0.01869	0.00086	0.95032	0.01869	0.00086	0.06188	0.02959	0.00109	-0.02383	0.01734	0.00384
downsamp_allsnps_allsites	allsites	glutinosus_SG_Blood	glutinosus	SG	Blood	90	24712	24395	4983	20.16429	4.31730	2.83239	0.01071	0.94461	0.01609	0.00081	0.09112	0.04774	0.00139	0.90888	0.04774	0.00139	0.07248	0.02381	0.00098	0.92752	0.02381	0.00098	0.08345	0.03266	0.00115	-0.01468	0.03108	0.01071
downsamp_allsnps_allsites	allsites	montanus_SG_FFS	montanus	SG	FFS	32	22453	22180	2241	9.98085	2.58464	0.94470	0.00649	0.96632	0.01221	0.00074	0.06278	0.04484	0.00141	0.93722	0.04484	0.00141	0.04067	0.01587	0.00084	0.95933	0.01587	0.00084	0.05289	0.02877	0.00113	-0.01695	0.01587	0.00649
downsamp_allsnps_allsites	allsites	montanus_IGG_FFS	montanus	IGG	FFS	49	23086	22793	2760	11.95530	3.52525	2.02845	0.00937	0.96400	0.01210	0.00072	0.06734	0.04407	0.00138	0.93266	0.04407	0.00138	0.04522	0.01669	0.00085	0.95478	0.01669	0.00085	0.05571	0.02729	0.00109	-0.02143	0.01717	0.00937
downsamp_allsnps_allsites	allsites	cinereus_IGG_Blood	cinereus	IGG	Blood	275	24564	24255	2502	10.18564	2.20355	0.47324	0.00439	0.96675	0.01147	0.00068	0.06002	0.04041	0.00128	0.93998	0.04041	0.00128	0.04136	0.01578	0.00080	0.95864	0.01578	0.00080	0.05576	0.03054	0.00112	-0.00686	0.01350	0.00439
downsamp_allsnps_allsites	allsites	yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	4	25073	24747	2420	9.65182	1.37738	0.23497	0.00306	0.96083	0.01578	0.00079	0.07733	0.06226	0.00158	0.92267	0.06226	0.00158	0.04371	0.01824	0.00085	0.95629	0.01824	0.00085	0.07158	0.05286	0.00145	-0.00863	0.00574	0.00306
downsamp_allsnps_allsites	allsites	yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	21	25103	24844	2991	11.91491	3.21738	0.34972	0.00373	0.95970	0.01428	0.00075	0.07653	0.05339	0.00146	0.92347	0.05339	0.00146	0.04879	0.01880	0.00087	0.95121	0.01880	0.00087	0.05763	0.02635	0.00102	-0.03317	0.02282	0.00373
downsamp_allsnps_allsites	allsites	glutinosus_SG_Fresh	glutinosus	SG	Fresh	197	25108	24849	4045	16.11040	1.96726	0.03167	0.00112	0.94040	0.02101	0.00091	0.11351	0.07968	0.00178	0.88649	0.07968	0.00178	0.07008	0.02620	0.00102	0.92992	0.02620	0.00102	0.09452	0.04819	0.00139	-0.02848	0.02197	0.00112
downsamp_allsnps_allsites	allsites	yonahlossee_SG_Blood	yonahlossee	SG	Blood	14	24573	24319	2508	10.20632	2.17019	0.53762	0.00468	0.96435	0.01298	0.00073	0.06702	0.04800	0.00140	0.93298	0.04800	0.00140	0.04280	0.01686	0.00083	0.95720	0.01686	0.00083	0.05569	0.02987	0.00110	-0.01886	0.01504	0.00468
downsamp_allsnps_allsites	allsites	cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	6	11459	11364	1062	9.26782	1.27550	0.19962	0.00417	0.96239	0.01521	0.00115	0.07095	0.05719	0.00223	0.92905	0.05719	0.00223	0.04198	0.01759	0.00124	0.95802	0.01759	0.00124	0.07115	0.05465	0.00218	0.00031	0.00626	0.00417
downsamp_allsnps_allsites	allsites	glutinosus_SG_FFS	glutinosus	SG	FFS	43	19420	19246	2544	13.09990	3.15716	4.20971	0.01472	0.96265	0.01207	0.00079	0.06147	0.03696	0.00138	0.93853	0.03696	0.00138	0.04777	0.01704	0.00094	0.95223	0.01704	0.00094	0.06201	0.03242	0.00129	0.00051	0.01780	0.01472
downsamp_allsnps_allsites	allsites	welleri_IGG_FFS	welleri	IGG	FFS	4251	24445	24244	2288	9.35979	1.96069	0.03777	0.00124	0.96348	0.01436	0.00077	0.07128	0.05593	0.00151	0.92872	0.05593	0.00151	0.04166	0.01717	0.00084	0.95834	0.01717	0.00084	0.05668	0.03228	0.00115	-0.02191	0.01311	0.00124
downsamp_allsnps_allsites	allsites	cinereus_IGG_FFS	cinereus	IGG	FFS	137	24086	23852	3011	12.50104	2.86503	0.29571	0.00350	0.96119	0.01298	0.00073	0.07262	0.04729	0.00140	0.92738	0.04729	0.00140	0.04866	0.01777	0.00086	0.95134	0.01777	0.00086	0.06002	0.02774	0.00107	-0.02155	0.01807	0.00350
downsamp_allsnps_allsites	allsites	cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	101	25074	24816	2653	10.58068	2.61606	0.34734	0.00372	0.96374	0.01298	0.00072	0.06880	0.04844	0.00139	0.93120	0.04844	0.00139	0.04394	0.01714	0.00083	0.95606	0.01714	0.00083	0.05444	0.02676	0.00103	-0.02429	0.01732	0.00372
downsamp_allsnps_allsites	allsites	cinereus_SG_FFS	cinereus	SG	FFS	419	23411	23195	2297	9.81163	2.71928	1.22320	0.00723	0.96758	0.01171	0.00071	0.06189	0.04419	0.00137	0.93811	0.04419	0.00137	0.03931	0.01523	0.00081	0.96069	0.01523	0.00081	0.05185	0.02884	0.00111	-0.01747	0.01401	0.00723
downsamp_allsnps_allsites	allsites	cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	43	23933	23704	2154	9.00013	1.82305	0.14565	0.00247	0.96504	0.01375	0.00076	0.06875	0.05399	0.00150	0.93125	0.05399	0.00150	0.03998	0.01651	0.00083	0.96002	0.01651	0.00083	0.05673	0.03469	0.00120	-0.01803	0.01045	0.00247
downsamp_allsnps_allsites	allsites	montanus_SG_Fresh	montanus	SG	Fresh	345	25102	24844	4078	16.24572	6.68062	0.46518	0.00430	0.95344	0.01569	0.00079	0.08808	0.05796	0.00152	0.91192	0.05796	0.00152	0.05740	0.02054	0.00090	0.94260	0.02054	0.00090	0.06201	0.02397	0.00098	-0.05053	0.03641	0.00430
downsamp_allsnps_allsites	allsites	yonahlossee_SG_FFS	yonahlossee	SG	FFS	14	25032	24775	2607	10.41467	2.55058	1.18669	0.00689	0.96208	0.01426	0.00075	0.07300	0.05456	0.00148	0.92700	0.05456	0.00148	0.04444	0.01777	0.00084	0.95556	0.01777	0.00084	0.05774	0.03071	0.00111	-0.02409	0.01521	0.00689
downsamp_allsnps_allsites	allsites	montanus_IGG_Fresh	montanus	IGG	Fresh	37	24476	24229	2605	10.64308	1.82129	0.14678	0.00245	0.95817	0.01632	0.00082	0.08124	0.06326	0.00161	0.91876	0.06326	0.00161	0.04752	0.01937	0.00089	0.95248	0.01937	0.00089	0.06621	0.03881	0.00126	-0.02255	0.01438	0.00245
downsamp_allsnps_allsites	allsites	yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	32	25111	24852	2958	11.77970	4.38441	0.36369	0.00381	0.96121	0.01389	0.00074	0.07405	0.05237	0.00144	0.92595	0.05237	0.00144	0.04680	0.01801	0.00085	0.95320	0.01801	0.00085	0.05311	0.02324	0.00096	-0.03793	0.02679	0.00381
downsamp_allsnps_allsites	allsites	yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	27	25111	24852	3156	12.56820	2.95803	0.04125	0.00128	0.95662	0.01561	0.00079	0.08379	0.05994	0.00154	0.91621	0.05994	0.00154	0.05178	0.01981	0.00089	0.94822	0.01981	0.00089	0.06228	0.02868	0.00107	-0.03647	0.02436	0.00128
downsamp_allsnps_allsites	allsites	glutinosus_SG_Blood	glutinosus	SG	Blood	65	22398	22174	3383	15.10403	2.25690	0.95423	0.00653	0.95095	0.01629	0.00085	0.08358	0.05328	0.00154	0.91642	0.05328	0.00154	0.06071	0.02204	0.00099	0.93929	0.02204	0.00099	0.08095	0.04257	0.00138	-0.00437	0.02263	0.00653
downsamp_allsnps_allsites	allsites	montanus_SG_FFS	montanus	SG	FFS	1	18358	18207	1376	7.49537	1.24442	0.22380	0.00349	0.96692	0.01439	0.00089	0.06488	0.05643	0.00175	0.93512	0.05643	0.00175	0.03521	0.01555	0.00092	0.96479	0.01555	0.00092	0.06301	0.05276	0.00170	-0.00286	0.00340	0.00349
downsamp_allsnps_allsites	allsites	montanus_IGG_FFS	montanus	IGG	FFS	76	24061	23831	3000	12.46831	3.42700	1.52490	0.00796	0.96197	0.01277	0.00073	0.07046	0.04597	0.00138	0.92954	0.04597	0.00138	0.04762	0.01750	0.00085	0.95238	0.01750	0.00085	0.05853	0.02819	0.00108	-0.02169	0.01871	0.00796
downsamp_allsnps_allsites	allsites	cinereus_IGG_Blood	cinereus	IGG	Blood	192	24593	24348	2727	11.08852	2.71126	0.87169	0.00595	0.96726	0.01048	0.00065	0.05690	0.03465	0.00119	0.94310	0.03465	0.00119	0.04238	0.01545	0.00079	0.95762	0.01545	0.00079	0.05408	0.02678	0.00104	-0.00475	0.01504	0.00595
downsamp_allsnps_allsites	allsites	yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	9	25067	24809	2428	9.68604	1.37743	0.23499	0.00306	0.96057	0.01591	0.00080	0.07735	0.06238	0.00158	0.92265	0.06238	0.00158	0.04393	0.01835	0.00086	0.95607	0.01835	0.00086	0.07193	0.05313	0.00146	-0.00814	0.00628	0.00306
downsamp_allsnps_allsites	allsites	yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	15	25107	24960	2878	11.46294	2.93906	0.05802	0.00152	0.95842	0.01545	0.00078	0.08089	0.05988	0.00154	0.91911	0.05988	0.00154	0.04879	0.01931	0.00088	0.95121	0.01931	0.00088	0.05870	0.02796	0.00106	-0.03768	0.02371	0.00152
downsamp_allsnps_allsites	allsites	glutinosus_SG_Fresh	glutinosus	SG	Fresh	179	24811	24673	3935	15.85990	1.85934	0.12088	0.00221	0.94068	0.02115	0.00092	0.11235	0.07975	0.00179	0.88765	0.07975	0.00179	0.06931	0.02611	0.00103	0.93069	0.02611	0.00103	0.09619	0.05199	0.00145	-0.02424	0.02097	0.00221
downsamp_allsnps_allsites	allsites	yonahlossee_SG_Blood	yonahlossee	SG	Blood	5	24999	24852	2724	10.89644	2.67099	0.30238	0.00348	0.96192	0.01381	0.00074	0.07234	0.05164	0.00144	0.92766	0.05164	0.00144	0.04566	0.01791	0.00085	0.95434	0.01791	0.00085	0.05605	0.02732	0.00105	-0.02761	0.01932	0.00348
downsamp_allsnps_allsites	allsites	cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	5	11459	11392	1062	9.26782	1.27550	0.19962	0.00417	0.96239	0.01521	0.00115	0.07095	0.05719	0.00223	0.92905	0.05719	0.00223	0.04198	0.01759	0.00124	0.95802	0.01759	0.00124	0.07115	0.05465	0.00218	0.00031	0.00626	0.00417
downsamp_allsnps_allsites	allsites	glutinosus_SG_FFS	glutinosus	SG	FFS	14	14860	14796	1531	10.30283	1.77685	0.84515	0.00754	0.96290	0.01399	0.00097	0.06731	0.05033	0.00184	0.93269	0.05033	0.00184	0.04348	0.01727	0.00108	0.95652	0.01727	0.00108	0.06661	0.04515	0.00174	-0.00106	0.01123	0.00754
downsamp_allsnps_allsites	allsites	welleri_IGG_FFS	welleri	IGG	FFS	4279	24715	24580	3273	13.24297	4.86207	0.47579	0.00439	0.96157	0.01319	0.00073	0.07380	0.05004	0.00142	0.92620	0.05004	0.00142	0.04752	0.01719	0.00083	0.95248	0.01719	0.00083	0.05345	0.02192	0.00094	-0.03756	0.02752	0.00439
downsamp_allsnps_allsites	allsites	cinereus_IGG_FFS	cinereus	IGG	FFS	88	23723	23603	2867	12.08532	2.71205	0.34289	0.00380	0.96278	0.01241	0.00072	0.06993	0.04574	0.00139	0.93007	0.04574	0.00139	0.04687	0.01710	0.00085	0.95313	0.01710	0.00085	0.05936	0.02878	0.00110	-0.01787	0.01618	0.00380
downsamp_allsnps_allsites	allsites	cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	65	25027	24883	2303	9.20206	1.71858	0.20223	0.00284	0.96497	0.01354	0.00074	0.06819	0.05256	0.00145	0.93181	0.05256	0.00145	0.04052	0.01656	0.00081	0.95948	0.01656	0.00081	0.05802	0.03565	0.00119	-0.01524	0.01021	0.00284
downsamp_allsnps_allsites	allsites	cinereus_SG_FFS	cinereus	SG	FFS	427	23607	23493	2433	10.30627	3.06735	1.96318	0.00912	0.96687	0.01180	0.00071	0.06213	0.04365	0.00136	0.93787	0.04365	0.00136	0.04045	0.01551	0.00081	0.95955	0.01551	0.00081	0.05281	0.02916	0.00111	-0.01675	0.01555	0.00912
downsamp_allsnps_allsites	allsites	cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	61	24261	24126	2180	8.98561	1.89407	0.09471	0.00198	0.96488	0.01387	0.00076	0.06875	0.05422	0.00149	0.93125	0.05422	0.00149	0.04002	0.01657	0.00083	0.95998	0.01657	0.00083	0.05588	0.03338	0.00117	-0.01931	0.01151	0.00198
downsamp_allsnps_allsites	allsites	montanus_SG_Fresh	montanus	SG	Fresh	118	25077	24931	3618	14.42756	2.89744	0.11661	0.00216	0.95141	0.01706	0.00082	0.09410	0.06546	0.00162	0.90590	0.06546	0.00162	0.05835	0.02160	0.00093	0.94165	0.02160	0.00093	0.07056	0.03171	0.00112	-0.03986	0.02601	0.00216
downsamp_allsnps_allsites	allsites	yonahlossee_SG_FFS	yonahlossee	SG	FFS	7	25032	24886	2607	10.41467	2.55058	1.18669	0.00689	0.96208	0.01426	0.00075	0.07300	0.05456	0.00148	0.92700	0.05456	0.00148	0.04444	0.01777	0.00084	0.95556	0.01777	0.00084	0.05774	0.03071	0.00111	-0.02409	0.01521	0.00689
